"","2218DP100","2218DP234","2218DP286","2218DP103","2218DP093","2226DP070","2226DP052","2226DP025","2226DP103","2226DP088","2226DP215","2218DP148","2226DP092","2226DP059","2218DP112","2226DP005","2226DP137","2226DP069","2226DP360","2226DP082","2226DP046","2226DP183","2226DP033","2226DP212","2226DP176","2226DP072","2218DP084","2218DP263","2226DP185","2226DP172","2226DP051","2226DP170","2226DP307","2218DP114","2218DP088","2218DP026","2218DP002","2218DP190","2218DP198","2218DP109","2218DP281","2218DP282","2218DP217","2218DP202","2218DP102","2218DP312","2218DP086","2218DP073","2218DP152"
"Solyc03g025390.3.1",57.5554,43.2911,125.591,69.1371,74.828,36.8255,70.3438,36.4277,48.5573,52.6262,37.234,102.003,63.9361,60.5627,115.381,94.528,59.0937,57.2569,35.5886,73.5213,59.3168,94.0923,92.6477,137.088,189.887,209.386,29.1775,95.3424,240.811,238.656,288.345,176.779,210.044,100.657,136.246,39.2495,81.4206,47.5368,42.9574,201.108,128.243,239.738,123.659,51.5492,149.762,86.667,83.785,93.2023,65.7627
"Solyc03g025410.4.1",163.201,122.43,105.348,128.543,128.116,141.023,134.731,137.611,136.177,136.1,121.459,166.963,133.421,129.638,175.439,121.577,122.155,134.306,123.446,139.134,136.805,134.227,134.298,123.441,152.961,137.753,128.969,158.953,103.711,98.1179,141.192,118.275,116.165,165.63,145.963,136.516,125.176,120.851,158.978,101.17,94.3234,101.347,92.1069,112.121,90.396,98.4827,91.2533,96.4808,127.571
"Solyc03g025520.5.1",290.298,297.068,348.199,138.889,128.705,260.58,284.753,278.224,257.205,247.14,260.736,151.493,194.041,216.448,170.222,206.765,288.638,213.904,355.413,174.63,237.079,163.046,155.714,193.911,164.525,157.782,280.173,132.654,264.755,301.262,238.842,282.5,258.835,186.209,207.324,296.658,282.157,311.099,280.14,324.956,280.321,283.866,371.127,355.556,279.199,436.655,677.487,566.101,239.667
"Solyc03g025610.3.1",27.2385,22.9039,23.1629,20.8699,21.2576,18.7237,20.2203,23.1468,23.008,20.0492,3.95028,36.7394,24.2924,20.7853,37.2387,24.789,24.4015,17.0534,23.3883,20.3345,21.9321,21.248,20.0507,20.8043,24.4955,28.1221,15.0759,37.2477,30.5056,29.6812,31.3889,28.84,36.6078,43.2728,33.6271,17.8626,36.0994,35.133,43.5584,40.1244,46.3864,35.6214,44.1459,50.4735,40.0728,11.8703,31.6379,26.2516,24.637
"Solyc03g025630.3.1",54.2228,64.3274,75.3674,51.9982,47.9264,38.659,51.7657,52.1106,53.4098,49.4121,39.5897,105.748,36.4786,49.1603,92.0044,42.9905,51.6231,40.998,49.6033,52.7759,43.3005,54.4342,53.2963,48.5951,57.6378,47.2123,42.3468,63.2521,80.7814,75.5234,69.053,86.6651,77.4967,95.7376,111.479,45.3072,100.767,99.0443,99.4247,93.2708,89.67,76.4567,113.963,122.131,92.3158,47.9981,89.1558,90.9269,65.1231
"Solyc03g025670.3.1",6.94009,23.2511,31.3291,70.9459,60.7842,3.76257,5.94659,8.87126,13.5616,17.6605,7.94695,13.5069,30.4521,29.4474,36.93,58.3098,1.85816,17.7276,2.48895,6.18564,3.68517,6.44791,15.3412,13.8081,65.1147,106.01,6.41379,10.1904,192.602,287.103,119.372,72.3933,148.756,36.6305,44.6142,20.8655,281.377,178.395,173.86,18.2811,21.3977,13.085,25.2311,17.7079,17.1544,37.5162,10.0491,36.0667,69.6878
"Solyc03g025710.3.1",79.5072,51.7074,36.4374,43.413,48.0063,88.0363,75.9553,70.0882,69.0204,84.5301,63.0381,65.8129,68.0344,67.6745,53.964,52.0717,63.8756,76.7933,56.5151,67.8842,66.5553,59.4626,48.2376,46.0386,42.5243,33.398,68.9245,50.0989,14.7071,13.9917,14.9107,20.8961,7.61087,51.53,61.8735,65.4857,35.2609,64.0803,76.647,59.6222,73.6358,56.7116,63.1928,68.226,49.6813,62.083,52.731,44.0436,58.0885
"Solyc03g025730.3.1",29.777,35.3657,30.8615,25.8901,28.0021,19.6771,23.0032,23.3984,22.2983,21.7808,19.0171,30.2053,22.8631,25.4044,33.078,22.5478,29.1404,24.6828,27.3192,24.2862,23.6289,25.4272,25.4971,22.0862,23.5027,29.9532,25.6189,30.7695,35.6425,35.7873,33.5915,37.9476,31.7144,39.4366,34.2903,27.3104,46.2322,44.6102,51.737,52.1628,51.0446,45.7965,50.039,50.6641,47.8038,43.0429,41.1859,47.0839,33.4118
"Solyc03g025840.3.1",103.618,123.128,116.631,116.001,104.082,85.8953,75.7711,69.1494,78.1605,72.1514,60.4962,79.456,69.2928,75.1087,91.7563,63.3424,75.1227,75.7783,69.5413,79.8429,80.4195,76.1466,64.6241,88.2214,74.2745,88.1958,73.3901,88.5402,92.3552,89.9578,92.9611,128.76,102.83,103.886,95.4638,53.9557,68.5577,82.9671,81.2038,97.7624,88.5058,85.246,90.8094,103.962,99.2364,97.9043,88.8069,111.328,124.743
"Solyc03g025850.3.1",123.626,107.609,98.9021,180.648,170.996,106.775,112.247,94.5789,89.0922,110.481,108.547,129.006,108.676,97.3249,89.5191,97.7208,120.017,106.448,142.067,132.929,119.18,129.335,124.045,125.789,169.966,189.999,115.401,95.9863,169.616,187.367,212.749,323.914,244.342,92.8071,88.2096,122.199,61.9885,66.029,67.4475,73.0839,70.7972,71.8339,86.2717,68.7784,93.9367,74.0976,78.4721,89.0767,127.975
"Solyc03g025880.3.1",22.1809,17.3569,22.4492,19.2085,17.1786,14.3826,16.6669,16.3235,12.1209,14.1654,11.7799,32.829,15.533,14.1153,34.2824,19.7467,14.06,16.4561,14.9414,12.4189,18.1081,17.0022,14.3623,14.5601,23.1389,21.5381,12.344,40.0677,33.1096,31.8279,27.7779,25.5549,33.4318,47.797,40.6595,10.9521,49.0459,53.8216,51.9724,42.2696,39.6595,40.0236,45.8668,45.6071,29.4107,40.6188,33.6418,26.4148,21.3973
"Solyc03g025910.3.1",179.635,140.987,135.754,162.345,121.61,62.9867,95.609,117.029,139.468,106.482,138.247,113.783,125.241,145.711,157.698,152.113,136.51,157.921,153.43,97.119,123.442,109.142,122.219,181.377,145.763,198.996,153.241,146.857,206.374,155.556,216.253,120.895,171.603,136.519,117.44,110.783,190.549,169.553,185.775,110.983,140.462,169.753,140.844,109.513,167.315,155.792,182.798,136.155,148.138
"Solyc03g025950.4.1",50.7518,68.3418,109.238,88.5098,72.6428,29.4217,34.4284,38.6192,43.1741,41.2115,39.9837,82.8611,52.8804,48.1129,108.443,51.624,42.8589,42.29,38.8802,44.9752,32.3137,44.0539,53.3531,56.8575,84.8734,92.4711,37.3905,108.31,180.648,163.797,153.988,102.296,144.391,144.483,132.58,38.8417,192.007,221.028,171.538,132.667,125.309,161.567,167.154,213.473,134.185,228.765,69.2004,114.002,92.9478
"Solyc03g026110.4.1",26.3805,27.1212,27.0501,40.2244,44.6558,16.0992,19.3627,19.5286,17.2583,16.8656,14.4498,16.2778,22.1482,19.7368,16.8326,22.0279,24.6702,19.3068,25.5242,24.7467,21.6794,25.1993,24.0802,24.3963,34.4485,38.6691,16.1658,16.5004,42.3353,38.677,39.21,61.8755,46.0985,20.6804,19.7562,18.274,14.4152,15.5336,13.8787,27.5063,29.5007,24.5473,26.6967,18.7316,28.1794,12.8414,25.4955,35.1724,36.8446
"Solyc03g026180.1.1",73.2063,59.8087,86.694,39.4649,80.9578,56.9077,41.7847,18.5634,52.6114,44.7853,52.9933,148.518,52.6751,58.573,121.598,53.3142,70.117,43.8897,54.3651,87.9103,23.6216,81.9717,77.106,45.564,60.6472,97.1948,8.18431,70.2187,94.8656,124.736,99.3702,136.27,66.3537,82.3827,54.2364,79.876,97.6361,134.234,110,42.8934,67.5164,81.0447,90.5985,108.987,117.975,52.6898,98.1118,74.8611,85.4951
"Solyc03g026220.3.1",53.6982,46.2427,44.1393,58.9106,59.2024,42.9213,43.2378,37.035,48.165,51.3033,36.9479,46.3035,46.1149,45.1775,38.2874,40.7009,54.0939,46.6093,48.5098,59.6624,47.2866,60.5363,59.3186,57.2052,92.0669,86.3213,43.9057,37.1993,112.703,121.482,127.763,116.021,121.979,40.5879,43.5469,42.3154,40.3091,35.6925,54.4783,55.1261,49.6945,48.5511,42.5639,50.3899,56.4114,23.841,49.3034,53.9068,46.6294
"Solyc03g026330.5.1",63.3131,48.4515,49.9908,60.6528,54.0049,43.8291,44.776,58.1011,56.0837,64.3162,44.4773,92.9858,54.3747,48.0842,87.0628,64.4179,44.0685,56.1963,43.0458,56.127,48.0948,58.488,55.311,48.3714,50.2742,48.908,54.0506,98.9983,31.9739,30.5025,31.644,31.6683,33.5233,63.259,67.128,45.0287,35.0538,38.893,29.4958,48.8217,57.7296,60.6736,54.2558,37.3639,47.6357,46.6415,35.9727,38.7377,66.5848
"Solyc03g026340.4.1",9.84148,9.7501,12.4714,11.5518,12.9913,4.73032,5.64543,5.77149,6.61446,5.18702,4.62404,12.0829,7.39183,5.5889,24.3821,7.84871,8.81848,7.90845,6.93207,6.22092,5.64964,6.64421,8.15365,7.39511,11.2426,13.4502,7.02836,15.3691,21.9637,25.978,23.2175,21.5723,24.4659,34.9222,21.683,8.67458,30.2287,46.3881,65.4221,22.9602,25.1439,18.1699,32.4702,63.129,16.1525,22.1049,12.1883,13.3029,11.6431
"Solyc03g031600.3.1",29.7007,31.9233,58.9996,41.8616,38.7695,15.1945,14.8989,23.3882,22.5979,19.9459,14.7432,24.4442,17.3111,19.3537,25.5544,32.4782,18.3882,22.9516,26.7839,25.3355,23.6085,26.1244,36.0802,39.6267,61.4735,66.8562,16.0725,29.9871,117.102,97.16,106.942,84.5627,130.503,39.1856,35.5398,25.5835,46.4285,32.0101,34.8277,27.8896,31.135,43.4164,35.9749,34.5071,40.2975,91.3068,35.734,45.4504,39.4112
"Solyc03g031620.3.1",15.292,15.2082,20.9323,5.49087,4.98324,33.4569,28.286,30.2517,16.4633,24.4629,25.1987,36.3319,15.2613,19.6585,36.8204,22.9078,22.4778,23.6861,13.7877,9.75228,17.8634,12.9332,13.1772,14.0604,5.39301,5.41363,27.0427,18.1028,8.15229,5.76944,4.70367,11.4308,8.19305,48.6238,41.5478,23.853,66.0742,63.0124,61.8937,61.9691,61.9004,45.2698,72.436,81.1817,48.2364,31.5909,29.2579,43.7128,12.6772
"Solyc03g031650.5.1",27.8213,13.9568,32.7234,26.8765,51.4041,8.67442,13.3185,24.5737,16.0391,21.8351,7.46399,15.4475,25.4372,22.4227,11.4977,11.8827,26.5557,12.3255,19.3082,16.9711,16.8912,12.7889,20.8062,15.0791,17.484,29.0174,4.25628,22.3162,44.301,23.372,39.8174,16.3948,32.6913,25.8034,28.2058,13.8466,40.6208,26.9056,22.4737,32.8042,26.8827,29.6037,21.2928,32.3881,30.1384,42.1562,26.8544,34.4396,23.9746
"Solyc03g031690.3.1",32.2734,40.5845,54.2108,54.3271,49.6667,28.2813,26.9237,29.1574,31.0391,38.6892,19.9124,51.321,30.3156,30.8537,72.6706,39.5418,36.6135,33.8836,30.8444,33.5659,37.0797,31.089,28.8145,30.7215,53.5588,52.7909,26.3842,72.0038,97.25,95.0795,64.529,83.6521,77.5574,104.307,81.9535,42.0753,121.788,101.114,99.7728,66.5606,64.7278,90.2608,66.5191,75.6169,68.7291,124.512,48.1632,65.1969,44.7879
"Solyc03g031700.5.1",49.6655,36.8214,33.8957,51.8411,51.4127,38.1901,35.3074,34.2404,39.7486,39.6585,22.3308,31.6105,34.974,34.9011,27.4955,34.4976,35.1569,36.047,28.2589,36.873,38.0767,42.5336,36.4692,37.9153,44.2375,47.0861,30.057,33.266,40.9909,38.6593,36.4168,51.2112,37.0435,37.5585,32.8471,31.8995,29.813,29.8775,28.4911,9.12589,10.8011,17.6897,10.2522,15.432,16.0084,13.1089,30.9842,15.2471,49.2055
"Solyc03g031720.3.1",45.6954,49.4434,39.5541,38.7834,38.7804,26.882,28.4565,24.8528,31.487,31.6771,11.5231,24.1719,32.6956,30.2649,24.9548,28.5154,35.2839,29.1859,34.835,30.2005,32.9779,29.8799,31.5193,33.9806,35.4443,35.3308,31.103,24.4838,51.168,50.1122,46.7893,53.714,49.5668,33.4215,29.3686,34.6713,43.2328,46.4914,44.0367,37.2578,39.2467,38.2587,42.4654,48.4359,41.1182,40.5004,55.359,61.4696,42.6817
"Solyc03g031790.1.1",39.3706,32.5402,37.361,31.9284,30.3303,21.9705,19.3417,22.4834,29.0042,29.2176,21.8068,26.0195,27.5195,30.3076,27.8338,34.705,27.5739,27.0803,27.0336,26.3418,26.4903,28.2944,27.7757,27.7954,39.03,37.0038,26.2093,32.6143,62.993,57.801,48.5436,54.2441,53.5706,40.8272,33.809,32.5437,52.3898,44.778,47.57,47.7402,42.603,47.6901,44.3374,54.7125,39.4142,27.99,38.5428,46.9237,29.3827
"Solyc03g031840.4.1",16.9679,29.2058,30.2145,22.4626,18.9309,11.303,10.4116,9.83278,14.7382,12.3948,10.1452,35.2733,13.9301,12.8927,51.0853,15.1642,17.0521,14.3791,12.4938,16.4529,14.2056,18.4495,14.5314,15.5841,19.1387,22.4726,14.4421,53.7678,33.5189,24.1241,29.9391,29.1862,27.0339,95.565,73.1985,9.19722,112.964,119.739,154.257,66.3655,74.5195,61.9335,87.1866,107.629,64.5694,157.211,32.2074,39.2404,33.935
"Solyc03g031860.3.1",31.9571,35.4055,33.6097,32.0673,33.3297,24.8949,24.4358,27.0312,28.8834,25.5077,16.8928,32.4094,31.2192,29.3386,26.5063,30.8014,32.3867,24.1082,25.0144,25.0759,23.6192,25.1486,26.3181,16.8879,25.9188,27.6102,19.5769,29.6184,31.3858,25.8647,21.8337,23.3208,20.326,17.6607,29.1882,25.5912,38.0576,39.9737,44.2338,33.0846,39.2306,41.1862,37.1198,49.8704,39.1254,31.5577,53.341,45.2829,60.6517
"Solyc03g031920.3.1",34.623,24.7844,32.2897,51.2799,46.3632,19.5341,22.3579,23.339,23.0425,30.1432,16.3616,37.7381,31.8057,28.0965,40.203,33.9269,18.3217,24.5225,18.2533,22.7745,22.5553,28.2061,27.8954,29.5689,44.0327,56.0126,23.4827,34.5135,116.932,117.391,81.9302,73.0382,111.041,47.6817,46.8748,25.9372,52.416,27.1832,26.6289,38.8972,31.4706,46.3676,39.2872,44.7764,38.9146,26.3221,17.739,32.003,37.9974
"Solyc03g031950.3.1",110.676,119.061,145.677,153.871,129.05,71.374,77.3305,74.5926,80.1886,98.0416,73.1084,121.119,95.8562,95.4015,144.06,103.851,74.4602,102.152,79.7499,85.2158,78.2591,104.819,100.076,96.5266,150.419,152.289,80.5936,148.569,294.379,237.629,229.297,290.681,236.243,168.495,141.617,92.146,219.662,236.501,198.636,205.56,161.654,198.594,165.245,182.761,183.305,109.241,122.614,173.915,130.354
"Solyc03g031990.4.1",48.1071,18.6172,20.15,31.9399,36.6969,28.4547,31.4235,60.892,37.7671,58.4276,28.6422,51.6414,46.8944,49.1603,51.1943,102.392,14.5638,42.349,46.1454,41.503,41.8197,34.1291,57.4978,39.2041,47.216,77.3674,38.4547,61.2586,62.2835,73.3219,77.3466,56.561,155.845,28.1598,36.5791,73.0257,26.8885,16.2204,15.3675,29.95,27.7008,26.1151,25.5379,15.2698,35.5956,9.43071,6.15268,21.3608,21.5947
"Solyc03g032070.3.1",13.6755,11.1217,13.3736,11.8784,9.99,7.67053,13.1158,9.15097,11.5575,9.75403,9.87976,9.88154,12.8422,9.74275,18.0196,11.0977,11.7643,9.60734,15.9683,10.8783,8.30024,12.7622,11.0105,12.4707,13.0264,15.3885,9.49534,16.222,30.5607,23.7686,23.4654,22.2606,23.6133,23.6379,20.0727,11.2933,35.6881,52.5171,46.8313,18.2564,18.1089,20.253,24.6622,38.7819,15.6643,27.2364,24.1356,21.1046,10.7911
"Solyc03g032130.5.1",379.559,365.377,453.078,603.278,589.458,281.166,293.131,335.934,310.868,334.851,216.147,277.054,363.65,339.896,285.34,401.383,361.084,307.548,400.4,373.681,377.988,387.764,366.908,377.731,522.731,653.753,289.994,301.34,661.376,698.699,732.146,736.329,833.65,313.323,327.678,336.11,256.739,276.305,229.166,345.88,406.153,396.957,438.609,333.134,409.553,627.644,534.195,477.454,529.585
"Solyc03g032140.5.1",13.1993,16.1755,19.9723,18.5832,20.2723,10.7803,11.9464,9.14729,11.2953,8.91868,10.998,18.1311,13.1184,12.2752,22.6719,11.9386,13.9563,7.20123,13.986,10.3418,9.84072,12.8491,13.3204,11.9846,17.7691,19.3804,5.24549,16.8589,33.6091,26.8724,26.6089,16.3876,29.1617,31.1319,22.1337,10.2388,26.2823,36.257,51.9886,26.4286,22.0999,25.5829,29.8627,34.926,23.8018,20.6331,15.5077,20.9495,17.8047
"Solyc03g032160.3.1",26.4161,25.1943,27.7078,27.7944,28.5753,18.0086,18.6283,19.1515,17.863,20.6799,13.2075,32.8573,22.341,18.0421,34.3591,25.4828,19.0677,20.1151,19.1222,20.8093,18.3874,24.4485,20.424,24.7604,31.5085,34.3877,20.8448,30.1532,55.0201,49.3246,47.5811,43.8854,52.0562,42.1894,40.3668,20.9983,47.3676,52.7033,50.0019,36.6279,33.2507,39.9758,38.9496,43.907,37.847,28.5608,31.1693,38.1409,27.6551
"Solyc03g033410.4.1",28.1292,29.7697,35.5483,96.4685,85.6357,30.6021,21.7864,22.7536,43.1744,47.5159,24.7494,120.631,52.93,30.9234,149.764,50.7266,25.8755,43.9188,15.6164,54.4178,31.5371,84.8223,75.2711,72.3343,103.23,141.953,31.0771,139.098,111.49,117.106,109.688,79.6252,132.466,155.878,152.452,22.7071,107.455,112.663,107.852,68.8586,50.7256,96.2322,39.482,28.6116,102.21,76.2099,30.8969,26.6603,80.6064
"Solyc03g033500.4.1",10.5804,13.7367,14.7246,11.1676,10.0364,9.08881,11.7791,11.2082,12.1283,12.1693,9.1656,37.2062,16.3744,15.5692,50.8132,14.9756,9.59082,10.5092,9.61772,7.56601,7.80554,7.80814,9.91663,12.0359,15.2084,15.9652,11.9799,29.9147,18.9491,23.9651,19.5031,17.774,19.0743,399.319,52.7289,6.68945,295.219,380.268,366.202,15.4347,10.9707,15.8512,16.3676,11.9054,15.6454,40.1125,20.3818,18.2003,19.2644
"Solyc03g033540.3.1",16.9504,16.4242,20.7065,27.7029,25.8311,9.15018,9.85328,9.63786,12.5794,13.1835,6.79473,22.419,15.9162,14.583,31.1055,16.4368,10.3849,14.1547,10.6553,12.7797,10.2765,15.1348,15.1901,18.3962,30.7205,40.2708,11.9602,23.0653,54.7636,54.8451,47.8743,46.3805,60.6554,33.8653,28.0854,12.0305,37.1955,30.7775,39.6286,32.0067,24.8648,28.9119,33.1987,54.3712,29.9263,20.6964,16.214,19.4229,17.5708
"Solyc03g033560.3.1",18.7155,21.9375,28.9789,21.3259,25.2671,12.7957,14.0694,14.9281,13.4344,11.2482,8.92894,27.0261,11.9056,14.5158,32.297,13.6285,16.2573,12.1575,17.2924,14.5429,15.4103,17.154,14.6708,15.2845,22.0588,22.4722,12.8246,30.8106,30.7775,29.7637,29.3965,30.8424,30.4951,42.9674,36.423,15.8978,46.3915,58.8052,63.6116,33.5427,40.3669,36.3331,48.3933,59.96,33.9492,41.4867,24.7096,25.0814,21.2265
"Solyc03g033600.3.1",36.8652,34.7521,33.7993,25.3627,30.1499,32.2151,29.0514,30.9339,25.5805,30.5227,25.7968,21.4401,27.284,20.9238,21.3763,26.2343,30.5504,18.3889,31.1165,30.5865,28.5726,27.5746,19.8287,37.338,37.5345,38.6125,28.8502,23.3774,52.0751,41.5683,48.2361,60.5407,44.3821,26.2565,28.0927,43.9112,30.4839,39.7912,41.1496,20.0756,20.8249,29.3461,37.9027,26.4618,28.3499,38.3716,46.4601,56.8378,26.3387
"Solyc03g033620.3.1",16.2111,17.4589,20.5259,21.5174,16.7666,11.9703,12.1354,11.0375,12.9308,12.8972,6.66259,25.2735,13.0836,13.7994,31.877,16.3976,10.3175,12.7422,12.8465,11.9052,12.3288,14.172,12.7186,16.8563,20.1275,23.7204,12.1474,35.5994,31.7036,24.4436,26.4635,26.6381,23.781,43.3033,34.1207,12.648,51.2378,53.2298,57.2413,38.2725,34.2064,40.2853,39.6702,42.25,39.4968,26.6079,17.6025,22.6356,19.3036
"Solyc03g033950.5.1",24.7733,26.618,31.0181,20.9942,20.5811,18.7567,19.9813,17.8628,20.7265,23.3403,13.7759,25.6068,22.531,19.4993,29.149,19.0883,20.9096,18.7699,23.8989,19.2304,19.76,18.3366,15.6901,20.2932,24.3426,24.6904,21.712,22.4401,34.6103,34.0885,32.1188,34.543,32.3332,42.2825,31.7099,23.027,48.6795,53.61,57.1901,40.6997,44.4969,36.6053,48.729,57.0528,38.2973,15.9393,35.819,36.6948,25.7447
"Solyc03g034050.3.1",3.774,23.6387,20.6166,50.3788,39.1154,10.5211,9.93675,11.31,18.2377,22.5109,5.91924,26.5427,32.2763,9.81372,28.1523,36.7514,8.17244,17.6486,8.88654,22.3168,12.8626,13.1847,14.6251,18.0443,35.3435,47.0447,27.4251,48.3669,57.0902,70.0733,51.3122,53.1603,50.3207,77.7985,64.9082,15.6135,73.6138,106.83,119.357,99.7678,42.4206,60.7812,81.7358,69.1289,58.2586,126.309,46.1427,34.7337,40.4455
"Solyc03g034070.1.1",333.288,236.042,223.34,147.633,126.489,200.661,272.627,233.354,259.244,215.248,208.52,261.035,209.713,222.86,294.187,234.638,231.002,245.878,219.489,188.443,198.898,177.355,180.311,191.659,107.635,105.995,261.591,298.371,58.0381,54.7724,67.5576,79.769,57.9321,227.62,255.91,237.4,137.959,122.272,137.476,272.059,273.999,219.496,253.923,180.563,234.941,126.785,203.339,194.69,209.756
"Solyc03g034080.5.1",28.9997,26.6183,37.2793,31.8259,35.731,24.4522,27.5378,25.901,25.6693,30.1762,14.1298,31.1786,25.894,27.7462,28.0718,25.6681,25.5566,26.5594,27.5154,27.3025,26.0492,29.0651,26.259,28.3252,35.7509,42.8506,20.8318,26.775,53.9041,56.3381,50.4445,69.9872,50.799,35.1541,35.4855,28.7154,35.3199,36.4525,31.972,37.1489,41.1461,37.3377,38.9194,35.9166,33.4087,7.18556,38.3336,37.6605,35.1828
"Solyc03g034180.3.1",25.6104,33.7767,32.8929,35.511,29.9196,21.4052,24.0506,25.0539,21.6226,23.7528,18.3142,37.9562,21.8713,26.83,31.1276,26.3304,38.5658,23.443,38.9089,27.3408,27.5261,31.538,26.3643,27.3552,38.0898,35.5031,22.2099,35.085,50.0047,53.4427,40.2662,50.3391,45.2227,33.9303,37.8269,20.8775,44.6592,45.1236,38.5479,41.4156,48.5417,46.3439,41.5386,51.4112,46.8122,51.4145,43.0097,42.9464,34.83
"Solyc03g034190.3.1",74.1405,61.3162,74.4873,27.8209,36.4394,71.5547,65.0967,87.3382,68.2439,46.2778,60.5534,87.1059,52.2305,55.3794,89.2022,49.6295,93.499,67.1048,99.9996,53.9837,70.4049,40.583,49.43,43.8546,34.4763,26.4274,59.339,78.6978,25.7245,26.7106,29.8486,27.8885,26.8036,101.444,88.73,48.8665,74.64,72.9594,98.838,101.648,86.6639,71.6502,87.9491,76.2799,89.4097,70.3299,119.68,88.3942,51.9736
"Solyc03g034220.3.1",30658.5,17862.5,14173.7,9950.83,10287.2,25632.6,25501.8,26378.6,25225.3,24082.4,27092.7,8979.76,21350.5,24640.1,7051.91,22313.9,24674.9,24969.5,27258.7,23328.7,26429.2,20563.8,20520.1,19386.9,9301.64,6622.93,26297.2,8063.6,3172.55,2965.48,4361.68,5261.52,3737.41,5584.46,6704.49,25142.2,3467.36,3748.25,4231.9,7758.43,9520.39,6662.35,7466.95,5220.97,7832.81,6769.87,15289,12700.1,12600.2
"Solyc03g034370.1.1",484.104,445.563,713.53,713.614,600.678,256.203,232.989,214.124,553.786,570.048,428.365,669.111,848.242,614.835,1577.42,1450.96,149.959,710.227,138.984,275.55,165.604,354.228,449.442,308.486,1037.64,1080.65,321.692,1099.34,2358.58,2315.65,2008.52,501.168,1547.68,1299.73,1282.29,483.486,4167.58,2553.25,2249.12,624.045,700.306,1108.86,651.98,1075.43,860.15,1179.45,420.969,725.362,624.235
"Solyc03g034390.1.1",1.2723,21.8286,18.6395,6.36896,1.70151,6.20707,7.00436,19.4456,0.81978,4.7431,3.99103,4.47409,0,5.88166,0,4.47408,25.1405,1.18995,37.4483,7.82446,17.3452,10.3714,8.54616,5.14727,5.3618,3.25331,7.39652,0.440693,3.93678,0,1.47222,8.2715,0,0,0,12.0312,0,1.26368,1.18347,15.9619,20.0214,8.28351,13.7775,2.6383,31.331,7.78373,89.8346,53.7772,14.3926
"Solyc03g034430.1.1",46.8233,45.1403,45.948,44.6026,43.4568,31.2222,33.4562,35.6405,37.7498,35.8224,17.382,48.2549,41.863,37.1501,47.5511,37.8339,39.892,37.6931,43.0668,35.4671,31.0337,38.5967,34.432,38.4264,47.2248,44.1927,36.4574,44.767,78.0587,72.6778,64.429,50.6038,73.935,46.7868,46.185,42.3923,60.4654,52.2375,54.2894,58.3748,63.1819,62.1925,64.0169,57.9997,56.7376,49.8366,62.7395,66.488,38.9822
"Solyc03g043720.4.1",27.9689,19.2957,17.5938,29.8683,26.1829,13.6449,24.1006,16.7635,14.4169,21.3168,30.707,8.1961,11.4616,18.3169,33.6744,29.2537,24.7309,24.9959,13.6106,15.8773,24.9309,20.0851,20.7138,16.4584,14.8426,14.3034,27.0994,31.6464,35.8987,53.4493,26.4302,22.8973,29.487,41.5371,37.1997,13.2241,28.2877,50.0028,39.8914,20.8862,48.903,30.6687,50.1898,36.7317,28.7834,60.3913,26.7869,29.8722,26.0884
"Solyc03g043850.3.1",0,11.1917,14.1294,2.10997,2.64232,0,0,1.42105,0,0,0,29.1812,0,0,46.5425,0,0,0,0,0.74774,0,0,0,2.32533,6.2911,5.05212,0,39.4192,0,1.54464,1.82899,1.71267,2.45062,312.172,119.614,0,250.074,503.159,508.714,112.607,59.2221,115.908,127.639,345.793,99.3424,489.189,3.8651,23.1678,22.5859
"Solyc03g043940.4.1",22.475,19.5859,8.92918,48.0027,21.0398,28.1948,6.45551,18.8589,8.68874,22.3429,0,0,7.20797,7.79237,35.2953,17.0226,7.3003,33.6324,8.46741,12.7585,2.35691,0,2.32255,29.7574,14.7335,48.8486,0,15.5695,6.18154,14.6422,23.4058,19.4819,25.0887,41.8471,37.1081,0,70.1418,53.5744,66.8986,4.02806,33.6832,12.3222,8.34436,90.103,36.3463,3.23525,0,3.0644,24.0862
"Solyc03g043950.4.1",28.7271,21.7748,32.7585,48.087,50.1035,23.1334,19.5762,23.0556,24.6493,28.4884,18.0336,34.8066,32.2326,28.6895,31.4748,32.1862,17.8932,22.8008,17.5193,27.8116,22.0135,28.3555,29.2868,32.6143,39.5147,54.6198,21.2077,34.2476,44.7037,51.6332,47.8677,52.5256,66.0722,28.2452,33.5025,22.9839,28.3788,33.0026,42.486,32.5174,32.8037,32.8688,35.5302,39.9561,30.0082,24.5735,20.8933,23.7552,38.7919
"Solyc03g043960.3.1",45.5944,51.5424,60.8958,51.9971,54.746,32.3106,27.7968,36.3805,32.0751,38.6442,40.4793,44.5384,40.2789,41.7955,43.9086,39.0438,46.3667,40.4359,41.4226,44.9563,44.1065,46.4348,41.4056,46.0064,49.3098,53.4672,37.8907,47.5222,51.5956,51.4804,54.2901,44.4214,52.0381,53.9853,58.3073,33.8966,67.6146,62.1861,65.6486,56.4852,52.8861,63.7627,72.3307,72.4889,56.4468,89.3243,55.0267,50.9381,52.9278
"Solyc03g044000.1.1",272.798,311.971,349.166,184.894,194.794,199.599,213.617,191.318,226.358,204.095,176.623,145.049,165.358,205.444,138.755,170.661,263.267,175.062,300.426,181.825,220.335,189.817,194.841,177.389,198.849,199.707,222.593,134.429,354.688,328.119,270.916,281.027,313.651,134.184,162.681,206.937,184.683,191.806,160.666,305.155,314.007,251.364,326.442,221.609,289.77,219.96,556.323,449.123,225.35
